ra,dec,insmag_V,insmagerr_V,g,dg,r,dr,i,di,field,utdate,filename,zpt,zpterr
88.08418,16.00358,-9.029,0.08,17.9975,0.0081,17.3048,0.0056,17.0098,0.0055,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.22467,16.00609,-11.839,0.01,15.2004,0.002,14.6645,0.0026,14.4443,0.0036,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.0523,16.00335,-7.964,0.04,19.0298,0.0046,18.4751,0.003,18.2081,0.0166,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.05418,16.00419,-8.633,0.034,18.2887,0.0002,17.8735,0.0049,17.6808,0.0012,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.13338,16.00589,-10.473,0.012,16.4843,0.0019,15.8753,0.0016,15.5953,0.0025,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.21646,16.0067,-11.039,0.011,15.8518,0.0032,15.6035,0.0026,15.536,0.0019,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.21492,16.00791,-8.016,0.037,19.0027,0.0092,18.4416,0.0049,18.1946,0.0105,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.00439,16.00466,-7.82,0.046,19.2762,0.0335,18.4013,0.0035,18.0373,0.009,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.16867,16.00521,-7.676,0.062,19.1424,0.0075,18.8118,0.0051,18.6898,0.0139,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.03454,16.0068,-9.058,0.017,18.0025,0.0088,17.2196,0.0021,16.8579,0.005,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.10478,16.00569,-7.699,0.052,19.3988,0.0118,18.7655,0.0047,18.4658,0.0079,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.03767,16.00706,-8.594,0.034,18.3672,0.0028,17.8236,0.0037,17.5908,0.0042,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.02436,16.00862,-10.322,0.011,16.6728,0.0045,16.1334,0.0017,15.9319,0.0032,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.06603,16.00782,-9.678,0.014,17.2509,0.0055,16.8116,0.0045,16.6203,0.0015,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.20386,16.00717,-7.989,0.036,19.1219,0.0115,18.355,0.0055,18.028,0.0047,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.17704,16.00705,-7.452,0.21,19.7335,0.0164,19.1038,0.0112,18.8171,0.0168,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.18731,16.0105,-12.025,0.01,14.9592,0.0025,14.4804,0.0016,14.2922,0.0046,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
87.99377,16.00805,-8.498,0.026,18.5191,0.0087,18.0167,0.0046,17.7956,0.0192,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.16059,16.00875,-8.939,0.017,17.9813,0.0036,17.5559,0.0028,17.3862,0.0135,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.15494,16.00869,-8.51,0.03,18.419,0.0065,17.9134,0.0043,17.6788,0.0088,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.07853,16.00964,-10.014,0.012,17.0251,0.0028,16.2574,0.0006,15.8929,0.0035,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.04752,16.0095,-9.159,0.019,17.8304,0.0071,17.2223,0.0025,16.9663,0.0023,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.04588,16.01152,-10.083,0.011,16.9975,0.0039,16.2674,0.0022,15.9246,0.0029,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.17238,16.0093,-8.663,0.021,18.4379,0.01,17.546,0.0034,17.2158,0.0062,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.11232,16.00897,-7.776,0.046,19.3253,0.0156,18.6893,0.0078,18.3879,0.0076,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.09897,16.00906,-7.687,0.056,19.4546,0.0203,18.5193,0.0047,18.1426,0.0093,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.11862,16.01059,-8.881,0.019,18.0528,0.0056,17.6135,0.0019,17.4216,0.0054,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.07534,16.01045,-8.707,0.022,18.2274,0.0083,17.7166,0.0026,17.485,0.0051,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.22352,16.01118,-8.298,0.029,18.6921,0.0101,18.1347,0.0036,17.8877,0.0082,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.08278,16.01067,-7.652,0.079,19.4572,0.0186,18.8629,0.0051,18.5937,0.0002,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.16283,16.01281,-10.392,0.018,16.5475,0.0026,16.1193,0.0025,15.9375,0.0024,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.05382,16.01416,-12.009,0.01,14.9013,0.0063,14.4939,0.0025,14.3384,0.0038,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.20948,16.01074,-7.385,0.061,19.5705,0.0139,18.9363,0.0097,18.6667,0.0083,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.21031,16.01239,-8.509,0.03,18.4101,0.0013,17.97,0.0045,17.803,0.0056,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.15439,16.01261,-10.297,0.011,16.7151,0.0043,16.1158,0.0019,15.8762,0.0028,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
87.99804,16.01069,-7.583,0.089,19.5625,0.0293,18.9425,0.0143,18.6725,0.0007,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.02432,16.01332,-10.455,0.011,16.4777,0.0071,16.0747,0.0016,15.9125,0.0042,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
87.99147,16.01155,-8.186,0.04,18.8098,0.0072,18.3466,0.0032,18.1564,0.0084,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.14357,16.01369,-10.187,0.012,16.8012,0.0046,16.2335,0.0017,15.9804,0.0052,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.1413,16.01503,-9.312,0.044,17.6045,0.0028,17.1985,0.0022,17.0214,0.0039,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.15955,16.01717,-12.275,0.01,14.6794,0.0014,14.2187,0.001,14.0484,0.0012,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.21811,16.01301,-8.3,0.031,18.7262,0.0092,18.2638,0.0044,18.055,0.0057,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.05779,16.01262,-7.769,0.392,18.9506,0.0166,18.8429,0.0067,18.8477,0.0068,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.11398,16.02166,-12.7,0.01,14.1577,0.0025,13.8083,0.001,13.9505,0.0014,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.1103,16.01272,-7.922,0.076,19.0783,0.0043,18.0043,0.0039,17.5043,0.0097,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.10566,16.01391,-9.332,0.023,17.5654,0.006,17.1031,0.0022,16.8946,0.0068,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.1054,16.01584,-11.341,0.011,15.7023,0.003,14.9343,0.002,14.5636,0.0016,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.01246,16.01506,-10.752,0.011,16.1404,0.0034,15.7982,0.0014,15.6518,0.004,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.15065,16.01505,-10.615,0.011,,,21.0629,0.3016,,,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.03455,16.014,-8.359,0.029,18.8476,0.0081,17.5792,0.0036,16.9453,0.0056,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.15767,16.01348,-7.889,0.06,19.2943,0.0095,18.1873,0.0089,17.7161,0.0097,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.11253,16.0156,-9.928,0.016,17.0009,0.0016,16.4957,0.0019,16.2716,0.0049,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.07212,16.01638,-10.73,0.011,16.0827,0.0064,15.8064,0.0021,15.6835,0.0014,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.10181,16.01409,-7.636,0.057,19.5063,0.0305,18.6304,0.0065,18.2524,0.0066,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.01845,16.01556,-8.305,0.211,18.6045,0.0111,18.176,0.0045,18.0043,0.0091,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.15601,16.01925,-12.501,0.01,14.3982,0.0008,14.0834,0.0053,13.9474,0.0049,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.13699,16.01576,-8.171,0.102,18.9489,0.0049,18.155,0.0039,17.8031,0.0037,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.2137,16.0192,-11.559,0.01,15.57,0.0013,14.7744,0.0023,14.3929,0.0024,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.11565,16.01684,-8.993,0.02,18.2475,0.0078,17.0336,0.0035,16.4509,0.0046,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.03335,16.01761,-9.206,0.018,17.7608,0.0078,17.1767,0.0024,16.9434,0.0054,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.03346,16.01961,-7.924,0.048,19.1255,0.0165,18.4276,0.0071,18.1292,0.0101,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.06928,16.01784,-9.39,0.015,17.4891,0.0089,17.1039,0.0047,16.9285,0.0039,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.0055,16.01722,-8.193,0.031,18.7692,0.0095,18.2454,0.0023,18.0155,0.0121,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.17723,16.01712,-7.671,0.054,19.4546,0.0086,18.4958,0.0048,18.0949,0.0047,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.18758,16.01805,-8.709,0.025,18.2995,0.0022,17.6502,0.0028,17.3772,0.0028,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.14536,16.01799,-7.94,0.048,19.0772,0.0021,18.3852,0.0049,18.0974,0.0071,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.10566,16.01865,-8.478,0.025,18.3585,0.0061,18.0861,0.0059,17.976,0.0039,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.13275,16.0188,-8.056,0.039,18.7342,0.0078,18.3424,0.0065,18.1861,0.0081,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.21012,16.01854,-7.621,0.056,19.6527,0.0092,18.5005,0.0047,17.9783,0.0061,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.22971,16.01955,-8.713,0.068,18.3435,0.0078,17.6151,0.0071,17.3148,0.0069,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.13114,16.02262,-11.805,0.01,14.9946,0.0011,14.8424,0.0018,14.82,0.0034,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.06159,16.02328,-10.974,0.01,16.0299,0.0005,15.3595,0.0029,15.0842,0.0012,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.18065,16.02185,-8.641,0.045,18.3058,0.002,17.7815,0.004,17.5453,0.0024,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.05024,16.02337,-10.973,0.01,15.981,0.0033,15.4545,0.0023,15.241,0.0036,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.05314,16.02448,-11.751,0.01,15.2652,0.0013,14.5546,0.0024,14.2419,0.0027,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
87.98742,16.02372,-10.037,0.016,16.9511,0.0029,16.4357,0.002,16.2178,0.0036,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.23138,16.02437,-11.196,0.01,15.8268,0.0035,15.2292,0.0028,14.9818,0.0035,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.09246,16.02369,-8.73,0.022,18.1813,0.0055,17.6438,0.005,17.4154,0.0194,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.10316,16.02284,-7.624,0.055,19.2706,0.0112,18.7157,0.0063,18.4708,0.0108,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.10106,16.02387,-7.353,0.08,19.7714,0.0149,18.8975,0.0074,18.5133,0.0049,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.04491,16.0252,-9.282,0.016,17.6534,0.0088,17.1943,0.0029,17.0011,0.0042,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.19041,16.02518,-9.485,0.016,17.7841,0.0048,16.6104,0.0022,16.0324,0.0038,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.14139,16.02576,-9.936,0.012,17.2574,0.0049,16.1518,0.0021,15.6227,0.0039,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.12057,16.02456,-7.598,0.06,19.4737,0.0084,18.8895,0.0074,18.6123,0.0094,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
87.99088,16.02582,-8.87,0.018,18.1365,0.0054,17.4482,0.0044,17.1633,0.0014,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
87.9842,16.02413,-7.499,0.069,19.8354,0.0118,18.5761,0.0041,17.9105,0.0035,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.04167,16.02643,-9.257,0.015,17.6354,0.0078,17.2682,0.0027,17.1098,0.0022,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.17936,16.02528,-7.363,0.067,19.4547,0.0126,18.9129,0.0077,18.6969,0.0105,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.20114,16.0256,-7.758,0.052,19.3355,0.0171,18.4787,0.0069,18.0053,0.009,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.21882,16.02545,-7.439,0.064,19.73,0.0138,18.8331,0.0055,18.4073,0.0134,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.07692,16.02575,-7.46,0.086,19.4438,0.0164,19.0054,0.0128,18.8028,0.0057,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.22471,16.02781,-10.18,0.012,16.7095,0.004,16.4506,0.0017,16.3583,0.0014,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.14728,16.02786,-9.743,0.013,17.0975,0.0118,16.8159,0.0045,16.7025,0.0053,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.17224,16.0273,-8.487,0.034,18.4573,0.0055,17.9614,0.0031,17.7519,0.0068,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.00143,16.02883,-9.848,0.014,17.2142,0.0059,16.5604,0.0049,16.254,0.0024,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.02903,16.0291,-9.983,0.013,17.0319,0.0093,16.4155,0.0025,16.1571,0.0033,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.05398,16.02831,-8.803,0.022,18.1485,0.0276,17.6771,0.0039,17.4293,0.0139,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.04073,16.02919,-8.889,0.019,18.1084,0.0038,17.4809,0.0039,17.2073,0.005,ss_gd71,ut220921,outputcat_dao_ss_gd71.V.ut220921.2137_f_4_.dat,,
88.03536,15.75536,-9.865,0.012,16.9339,0.0037,16.7403,0.002,16.6891,0.0049,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.06374,15.75659,-10.733,0.01,16.2019,0.0004,15.7213,0.002,15.5147,0.0032,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.08945,15.75614,-9.364,0.018,17.588,0.0048,17.0832,0.0032,16.8676,0.0038,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.07084,15.75679,-10.088,0.011,16.8896,0.0039,16.3496,0.0024,16.1137,0.0079,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.05289,15.75659,-9.698,0.011,17.2725,0.0028,16.7487,0.0016,16.4972,0.0054,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.00278,15.75593,-8.095,0.022,18.8731,0.0032,18.4204,0.0045,18.2081,0.0057,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.13576,15.75618,-7.173,0.22,19.9907,0.0135,19.1651,0.0059,18.7829,0.0026,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.09932,15.75851,-10.995,0.011,15.9501,0.0038,15.4736,0.0015,15.2652,0.0046,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.04181,15.7582,-10.336,0.01,16.7205,0.0016,16.0057,0.0027,15.6585,0.0082,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.06633,15.75818,-9.649,0.011,17.3364,0.0037,16.7958,0.002,16.5622,0.0,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.07765,15.75713,-7.718,0.089,19.25,0.0091,18.6216,0.003,18.3959,0.0,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.07473,15.75883,-10.596,0.01,16.445,0.0032,15.793,0.0026,15.49,0.0016,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.10764,15.75778,-7.939,0.04,19.0739,0.0035,18.6424,0.0042,18.4456,0.0069,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
87.97736,15.75904,-9.842,0.011,16.9537,0.003,16.6027,0.0024,16.4328,0.0049,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.02739,15.75863,-8.087,0.026,18.9016,0.0104,18.3398,0.0047,18.0509,0.0051,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.12589,15.75866,-7.797,0.03,19.3505,0.0145,18.3615,0.0028,17.9322,0.0061,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.01974,15.75874,-7.754,0.039,19.218,0.0115,18.6608,0.0033,18.3971,0.0068,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.08532,15.75974,-8.888,0.049,18.1474,0.004,17.4952,0.0027,17.2164,0.0102,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.01671,15.76139,-11.216,0.01,15.5377,0.0051,15.5248,0.0013,15.5741,0.0014,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.14476,15.75912,-7.098,0.636,19.8617,0.0076,19.3302,0.008,19.1189,0.0152,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.02479,15.76378,-12.371,0.01,14.5678,0.0021,14.1353,0.0053,13.9005,0.0114,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.06562,15.76184,-10.354,0.022,16.5859,0.0067,16.1609,0.0021,15.9661,0.0069,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.17527,15.7626,-11.547,0.01,15.412,0.0031,14.9726,0.0021,14.7988,0.0036,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.1176,15.76083,-8.397,0.019,18.6689,0.0083,18.01,0.0037,17.7365,0.005,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
87.99545,15.76064,-7.2,0.053,19.7879,0.0185,19.0778,0.0058,18.7249,0.0092,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.08276,15.76151,-7.71,0.038,19.256,0.0122,18.7838,0.0041,18.5723,0.0109,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.16958,15.76161,-8.2,0.023,18.7803,0.0055,18.3358,0.0053,18.1289,0.0049,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.08852,15.7624,-7.257,0.061,19.842,0.0258,19.141,0.0062,18.8266,0.0042,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.00961,15.76275,-8.095,0.027,19.1653,0.0116,18.1335,0.0047,17.6826,0.0048,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.21709,15.76299,-8.232,0.021,18.7854,0.0056,18.2238,0.0051,17.9495,0.0037,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.17844,15.76285,-7.501,0.047,19.5923,0.0129,18.951,0.0093,18.6179,0.0156,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.05884,15.76287,-7.797,0.043,19.3759,0.0081,18.3733,0.0038,17.9284,0.0011,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.00128,15.76398,-9.234,0.015,17.8695,0.0036,17.0986,0.0023,16.7826,0.003,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.11867,15.76421,-9.317,0.015,17.7929,0.005,17.0215,0.0039,16.7025,0.0035,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
87.99485,15.76478,-9.858,0.011,17.113,0.0042,16.5821,0.0025,16.322,0.005,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.10939,15.76371,-7.489,0.044,19.7261,0.0328,18.831,0.0067,18.472,0.0121,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.02016,15.76463,-9.086,0.018,17.8538,0.0042,17.3789,0.0036,17.1705,0.002,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.04869,15.76529,-9.513,0.013,17.4434,0.0037,16.9178,0.0019,16.6887,0.0074,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.13023,15.76542,-8.95,0.015,18.0357,0.0147,17.5858,0.0033,17.3888,0.0044,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.07779,15.76517,-7.86,0.034,19.0842,0.0171,18.612,0.0058,18.3903,0.0002,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.12019,15.76541,-8.441,0.019,18.5787,0.0057,17.983,0.0034,17.7312,0.0096,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.00315,15.76472,-7.184,0.059,19.8814,0.0204,19.1929,0.0099,18.876,0.0064,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.09131,15.76594,-8.611,0.023,18.2542,0.0018,17.8103,0.0022,17.5991,0.0125,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.07883,15.7668,-9.141,0.024,17.7805,0.004,17.4315,0.003,17.2686,0.0042,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.01338,15.76828,-10.852,0.01,16.0361,0.0107,15.6473,0.0026,15.452,0.0032,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.18586,15.767,-8.71,0.04,18.2277,0.0125,17.8155,0.0028,17.6378,0.0067,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.19762,15.76816,-10.515,0.01,16.488,0.0023,15.9238,0.002,15.6765,0.0058,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
88.15948,15.76741,-8.179,0.027,18.7989,0.0088,18.2839,0.0061,18.0218,0.0034,ss_gd71,ut221020,outputcat_dao_ss_gd71.V.ut221020.2131_f_4_.dat,,
