ra,dec,insmag_B,insmagerr_B,g,dg,r,dr,i,di,field,utdate,filename,zpt,zpterr
88.15441,16.01265,-9.349,0.013,16.7151,0.0043,16.1158,0.0019,15.8762,0.0028,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.05386,16.01418,-11.257,0.01,14.9013,0.0063,14.4939,0.0025,14.3384,0.0038,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.16283,16.01285,-9.65,0.013,16.5475,0.0026,16.1193,0.0025,15.9375,0.0024,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
87.99153,16.0116,-7.4,0.05,18.8098,0.0072,18.3466,0.0032,18.1564,0.0084,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.02437,16.01334,-9.777,0.011,16.4777,0.0071,16.0747,0.0016,15.9125,0.0042,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.1723,16.01232,-8.339,0.035,17.8523,0.0033,17.3515,0.003,17.1336,0.0059,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.21028,16.01242,-7.859,0.264,18.4101,0.0013,17.97,0.0045,17.803,0.0056,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.14357,16.01374,-9.259,0.019,16.8012,0.0046,16.2335,0.0017,15.9804,0.0052,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.1413,16.01505,-8.558,0.027,17.6045,0.0028,17.1985,0.0022,17.0214,0.0039,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.05784,16.01265,-7.343,0.189,18.9506,0.0166,18.8429,0.0067,18.8477,0.0068,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.2181,16.01305,-7.524,0.056,18.7262,0.0092,18.2638,0.0044,18.055,0.0057,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.10566,16.01395,-8.562,0.03,17.5654,0.006,17.1031,0.0022,16.8946,0.0068,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.10544,16.01587,-10.226,0.011,15.7023,0.003,14.9343,0.002,14.5636,0.0016,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.11401,16.02168,-11.999,0.011,14.1577,0.0025,13.8083,0.001,13.9505,0.0014,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.01251,16.01507,-10.142,0.011,16.1404,0.0034,15.7982,0.0014,15.6518,0.004,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.15067,16.01509,-9.722,0.012,,,21.0629,0.3016,,,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.15956,16.0172,-11.477,0.01,14.6794,0.0014,14.2187,0.001,14.0484,0.0012,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.11256,16.01562,-9.056,0.017,17.0009,0.0016,16.4957,0.0019,16.2716,0.0049,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.07216,16.01641,-10.11,0.013,16.0827,0.0064,15.8064,0.0021,15.6835,0.0014,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.0185,16.01557,-7.627,0.043,18.6045,0.0111,18.176,0.0045,18.0043,0.0091,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.15602,16.01928,-11.843,0.01,14.3982,0.0008,14.0834,0.0053,13.9474,0.0049,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
87.9811,16.01587,-7.366,0.05,18.7726,0.0036,18.3192,0.0067,18.1264,0.0168,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.13702,16.01579,-7.096,0.067,18.9489,0.0049,18.155,0.0039,17.8031,0.0037,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.11573,16.01685,-7.595,0.068,18.2475,0.0078,17.0336,0.0035,16.4509,0.0046,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.0693,16.01786,-8.642,0.018,17.4891,0.0089,17.1039,0.0047,16.9285,0.0039,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.21368,16.01926,-10.43,0.01,15.57,0.0013,14.7744,0.0023,14.3929,0.0024,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.00555,16.01729,-7.352,0.225,18.7692,0.0095,18.2454,0.0023,18.0155,0.0121,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.18756,16.01812,-7.739,0.06,18.2995,0.0022,17.6502,0.0028,17.3772,0.0028,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.14536,16.01808,-7.148,0.102,19.0772,0.0021,18.3852,0.0049,18.0974,0.0071,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.1057,16.01866,-7.853,0.033,18.3585,0.0061,18.0861,0.0059,17.976,0.0039,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.07562,16.02049,-9.556,0.012,16.3167,0.0037,15.4822,0.0019,15.0835,0.0015,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.13278,16.01881,-7.361,0.106,18.7342,0.0078,18.3424,0.0065,18.1861,0.0081,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.22965,16.01959,-7.73,0.05,18.3435,0.0078,17.6151,0.0071,17.3148,0.0069,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.13116,16.02262,-11.255,0.01,14.9946,0.0011,14.8424,0.0018,14.82,0.0034,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.06164,16.0233,-9.999,0.011,16.0299,0.0005,15.3595,0.0029,15.0842,0.0012,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.05029,16.02338,-10.115,0.011,15.981,0.0033,15.4545,0.0023,15.241,0.0036,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.18063,16.02188,-7.85,0.036,18.3058,0.002,17.7815,0.004,17.5453,0.0024,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.05319,16.0245,-10.704,0.013,15.2652,0.0013,14.5546,0.0024,14.2419,0.0027,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
87.98746,16.02371,-9.255,0.013,16.9511,0.0029,16.4357,0.002,16.2178,0.0036,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.23135,16.02441,-10.265,0.011,15.8268,0.0035,15.2292,0.0028,14.9818,0.0035,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.09249,16.02369,-7.968,0.043,18.1813,0.0055,17.6438,0.005,17.4154,0.0194,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.04498,16.02523,-8.523,0.027,17.6534,0.0088,17.1943,0.0029,17.0011,0.0042,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.19038,16.0252,-8.063,0.03,17.7841,0.0048,16.6104,0.0022,16.0324,0.0038,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.14141,16.02577,-8.656,0.022,17.2574,0.0049,16.1518,0.0021,15.6227,0.0039,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
87.98597,16.02755,-10.801,0.01,15.4005,0.0028,14.8788,0.0013,14.6673,0.0015,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
87.99093,16.02583,-7.932,0.038,18.1365,0.0054,17.4482,0.0044,17.1633,0.0014,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.04172,16.02644,-8.502,0.023,17.6354,0.0078,17.2682,0.0027,17.1098,0.0022,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.22468,16.02784,-9.566,0.012,16.7095,0.004,16.4506,0.0017,16.3583,0.0014,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.1473,16.02788,-9.085,0.014,17.0975,0.0118,16.8159,0.0045,16.7025,0.0053,ss_gd71,ut220921,outputcat_dao_ss_gd71.B.ut220921.2138_f_4_.dat,,
88.06369,15.75657,-9.939,0.012,16.2019,0.0004,15.7213,0.002,15.5147,0.0032,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.08942,15.75613,-8.593,0.017,17.588,0.0048,17.0832,0.0032,16.8676,0.0038,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.05284,15.75656,-8.848,0.016,17.2725,0.0028,16.7487,0.0016,16.4972,0.0054,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.0708,15.75678,-9.196,0.014,16.8896,0.0039,16.3496,0.0024,16.1137,0.0079,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.00267,15.75588,-7.293,0.042,18.8731,0.0032,18.4204,0.0045,18.2081,0.0057,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.09931,15.75851,-10.245,0.012,15.9501,0.0038,15.4736,0.0015,15.2652,0.0046,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.04175,15.75817,-9.277,0.014,16.7205,0.0016,16.0057,0.0027,15.6585,0.0082,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.07763,15.75711,-6.888,0.05,19.25,0.0091,18.6216,0.003,18.3959,0.0,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.0663,15.75816,-8.812,0.014,17.3364,0.0037,16.7958,0.002,16.5622,0.0,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.11084,15.75768,-7.258,0.044,18.9565,0.0138,18.4187,0.0033,18.1726,0.0097,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.0747,15.75881,-9.59,0.012,16.445,0.0032,15.793,0.0026,15.49,0.0016,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
87.97726,15.75898,-9.201,0.013,16.9537,0.003,16.6027,0.0024,16.4328,0.0049,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.10763,15.75778,-7.211,0.046,19.0739,0.0035,18.6424,0.0042,18.4456,0.0069,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.02732,15.75857,-7.125,0.046,18.9016,0.0104,18.3398,0.0047,18.0509,0.0051,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.01967,15.75869,-6.794,0.063,19.218,0.0115,18.6608,0.0033,18.3971,0.0068,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.12587,15.7587,-6.697,0.066,19.3505,0.0145,18.3615,0.0028,17.9322,0.0061,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.01663,15.76135,-10.858,0.012,15.5377,0.0051,15.5248,0.0013,15.5741,0.0014,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.0853,15.75974,-7.911,0.023,18.1474,0.004,17.4952,0.0027,17.2164,0.0102,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.17531,15.76261,-10.834,0.011,15.412,0.0031,14.9726,0.0021,14.7988,0.0036,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.11758,15.76083,-7.501,0.036,18.6689,0.0083,18.01,0.0037,17.7365,0.005,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.02472,15.76374,-11.585,0.011,14.5678,0.0021,14.1353,0.0053,13.9005,0.0114,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.06558,15.76183,-9.621,0.013,16.5859,0.0067,16.1609,0.0021,15.9661,0.0069,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.16961,15.76164,-7.48,0.035,18.7803,0.0055,18.3358,0.0053,18.1289,0.0049,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.08274,15.76149,-6.99,0.047,19.256,0.0122,18.7838,0.0041,18.5723,0.0109,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.00955,15.76275,-6.828,0.054,19.1653,0.0116,18.1335,0.0047,17.6826,0.0048,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.21714,15.76299,-7.328,0.037,18.7854,0.0056,18.2238,0.0051,17.9495,0.0037,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.11866,15.76422,-8.375,0.019,17.7929,0.005,17.0215,0.0039,16.7025,0.0035,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.0012,15.76395,-8.153,0.02,17.8695,0.0036,17.0986,0.0023,16.7826,0.003,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.17846,15.76284,-6.554,0.069,19.5923,0.0129,18.951,0.0093,18.6179,0.0156,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
87.99476,15.76472,-9.066,0.015,17.113,0.0042,16.5821,0.0025,16.322,0.005,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.04863,15.76528,-8.724,0.016,17.4434,0.0037,16.9178,0.0019,16.6887,0.0074,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.0201,15.76459,-8.351,0.017,17.8538,0.0042,17.3789,0.0036,17.1705,0.002,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.13024,15.76542,-8.275,0.021,18.0357,0.0147,17.5858,0.0033,17.3888,0.0044,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.1202,15.7654,-7.717,0.026,18.5787,0.0057,17.983,0.0034,17.7312,0.0096,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.07772,15.76515,-6.996,0.055,19.0842,0.0171,18.612,0.0058,18.3903,0.0002,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.09131,15.76595,-8.061,0.024,18.2542,0.0018,17.8103,0.0022,17.5991,0.0125,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.07881,15.76679,-8.52,0.018,17.7805,0.004,17.4315,0.003,17.2686,0.0042,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.01331,15.76825,-10.178,0.012,16.0361,0.0107,15.6473,0.0026,15.452,0.0032,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.18589,15.76702,-7.969,0.023,18.2277,0.0125,17.8155,0.0028,17.6378,0.0067,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.19766,15.76817,-9.665,0.012,16.488,0.0023,15.9238,0.002,15.6765,0.0058,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.09945,15.76733,-7.503,0.028,18.6985,0.0094,18.1096,0.0058,17.8499,0.0056,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.15951,15.76744,-7.443,0.032,18.7989,0.0088,18.2839,0.0061,18.0218,0.0034,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.16858,15.76879,-9.074,0.014,17.1993,0.0046,16.8608,0.002,16.7092,0.0057,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.04757,15.7675,-6.971,0.049,19.2538,0.0131,18.6257,0.0038,18.3327,0.0046,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.10541,15.7679,-7.323,0.039,18.9768,0.0086,18.4042,0.0043,18.1478,0.0091,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.03832,15.76876,-8.871,0.015,17.354,0.0075,17.0619,0.002,16.9476,0.0052,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.01106,15.77017,-8.432,0.022,17.6696,0.0099,17.0785,0.0021,16.8238,0.0028,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.08601,15.7696,-6.727,0.065,19.1995,0.0111,18.4416,0.0063,18.113,0.0113,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.10709,15.76999,-7.899,0.027,18.0684,0.01,17.0977,0.0023,16.6674,0.0022,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
87.99463,15.77057,-8.079,0.023,18.1748,0.0045,17.7085,0.0048,17.4769,0.0062,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.04999,15.77042,-7.214,0.043,18.9657,0.0074,18.5035,0.006,18.3119,0.0109,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.14953,15.77137,-8.729,0.016,17.2667,0.0032,16.2843,0.0016,15.8571,0.0034,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.08201,15.77117,-6.948,0.074,19.3426,0.0171,18.9105,0.0062,18.7204,0.0122,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.19969,15.7709,-7.117,0.043,19.1089,0.0139,18.615,0.0052,18.3877,0.0088,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.22473,15.77061,-6.884,0.056,18.7619,0.0264,18.0577,0.0088,17.7552,0.0058,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.03693,15.77466,-11.394,0.011,14.871,0.0031,14.5241,0.0012,14.3915,0.0017,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.01382,15.7717,-7.552,0.033,18.4746,0.0067,17.6804,0.0023,17.3434,0.0016,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.0081,15.77267,-9.163,0.014,17.0899,0.0033,16.717,0.0011,16.5605,0.0025,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.03588,15.77142,-6.537,0.072,19.503,0.0193,18.4771,0.0043,18.0361,0.0107,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.16845,15.77264,-8.942,0.016,17.1064,0.0034,16.3151,0.0019,15.9671,0.004,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.07297,15.7732,-9.546,0.013,16.4753,0.0122,15.5773,0.0016,15.2168,0.0032,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.20401,15.77269,-6.97,0.05,19.1077,0.0143,18.515,0.0063,18.2725,0.0065,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.14627,15.77387,-8.98,0.015,17.3454,0.0077,16.9996,0.0023,16.8635,0.0046,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
87.99381,15.77271,-6.589,0.069,19.5024,0.0106,18.93,0.0139,18.6679,0.0033,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.2071,15.77358,-7.322,0.036,18.7079,0.0028,18.0484,0.0019,17.7713,0.0049,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
87.99429,15.77485,-8.318,0.02,17.9557,0.0038,17.5678,0.003,17.3937,0.0054,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.04911,15.77635,-10.076,0.012,16.1077,0.0051,15.6087,0.0015,15.3832,0.0018,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.21711,15.77661,-9.252,0.013,16.9176,0.005,16.4191,0.0033,16.2051,0.0095,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.04581,15.77652,-8.712,0.016,17.4767,0.0037,17.0237,0.0024,16.8241,0.0021,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.20639,15.77677,-8.565,0.017,17.4294,0.0005,16.5442,0.0024,16.1668,0.0121,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.02016,15.77815,-10.174,0.012,16.0923,0.0036,15.7539,0.0019,15.6147,0.0016,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.1676,15.77635,-6.884,0.054,19.0036,0.0121,17.7501,0.0039,17.1036,0.0117,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.22801,15.77678,-7.876,0.026,18.2998,0.0061,17.8665,0.0024,17.6737,0.0087,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.15764,15.77725,-7.405,0.03,18.7884,0.0147,17.8834,0.0032,17.4989,0.0073,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.00723,15.77881,-10.054,0.012,15.8921,0.0029,14.7852,0.0015,14.2829,0.0027,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.14216,15.77756,-7.473,0.03,18.785,0.0165,18.2812,0.003,18.0407,0.005,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.05416,15.77824,-7.656,0.029,18.5185,0.0047,17.819,0.0029,17.5283,0.0027,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.1029,15.77799,-6.782,0.062,19.2946,0.0206,18.8055,0.007,18.5723,0.0154,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.15022,15.7789,-7.307,0.036,18.9368,0.0053,18.4157,0.0043,18.157,0.0073,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.1645,15.78183,-11.422,0.011,14.9543,0.0017,14.826,0.0012,14.8351,0.0077,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.01205,15.77998,-8.874,0.015,17.3971,0.003,16.986,0.0022,16.799,0.0034,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.00057,15.7808,-8.496,0.017,18.0158,0.0126,17.57,0.0064,17.3484,0.0074,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.20415,15.77983,-6.722,0.067,19.5327,0.0317,19.0893,0.0069,18.8876,0.0106,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.22793,15.81163,-12.911,0.013,13.4202,0.0042,13.4268,0.0084,13.4192,0.0,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.06858,15.78413,-11.119,0.011,15.1689,0.001,14.7624,0.0021,14.5939,0.001,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.22244,15.78389,-10.939,0.012,14.918,0.0038,13.9306,0.0018,13.4761,0.0,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.22789,15.78114,-6.466,0.077,19.5429,0.0177,18.9904,0.0043,18.7115,0.0127,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.14782,15.78195,-7.364,0.036,18.5973,0.0058,17.6484,0.0037,17.1739,0.0039,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.15525,15.782,-6.863,0.052,19.2327,0.0169,18.4058,0.0064,18.0089,0.008,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.20072,15.78191,-7.11,0.05,18.5981,0.0122,17.3045,0.0032,16.3642,0.0057,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
87.98563,15.78294,-9.128,0.015,17.1111,0.0043,16.6873,0.0016,16.4785,0.0006,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.01292,15.78569,-11.496,0.011,14.7874,0.0032,14.4557,0.0015,14.3424,0.0095,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.12279,15.78431,-9.325,0.014,16.9294,0.0077,16.4891,0.002,16.2713,0.0029,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
87.97652,15.78338,-7.434,0.034,18.604,0.0083,17.6845,0.0036,17.2894,0.0065,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.07163,15.78571,-8.293,0.02,17.9258,0.001,17.4418,0.0039,17.2103,0.0,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.17986,15.78511,-8.597,0.016,17.4697,0.004,16.8088,0.0035,16.5239,0.0046,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
88.00175,15.78489,-7.317,0.035,19.1298,0.0138,18.9584,0.0045,18.9052,0.0111,ss_gd71,ut221020,outputcat_dao_ss_gd71.B.ut221020.2132_f_4_.dat,,
